epoch,elapsed,loss,acc,val_loss,val_acc
0,49.124043226242065,1.89704900368,0.30378,1.58163899021,0.4346
1,36.77831292152405,1.59887711494,0.41582,1.38911455631,0.5092
2,38.10988092422485,1.46357470089,0.4715,1.30308621178,0.5361
3,36.00877809524536,1.36823048454,0.50922,1.23947635441,0.5536
4,36.98551416397095,1.29094060871,0.54022,1.12344844437,0.6061
5,37.96749949455261,1.22307422348,0.56584,1.03874421005,0.6376
6,42.040690183639526,1.16834425901,0.58518,0.996676991463,0.6505
7,41.78765845298767,1.12156461182,0.60418,0.993986828804,0.6515
8,41.891352891922,1.07958936325,0.61814,0.916416798973,0.6821
9,35.74237895011902,1.04375737343,0.63156,0.888623579597,0.6903
10,37.371594190597534,1.01520398106,0.6433,0.838888675785,0.7092
11,41.38497304916382,0.989567587891,0.65382,0.876924628162,0.6955
12,37.094807386398315,0.967014650192,0.66118,0.811079662514,0.7203
13,35.44521903991699,0.944818131447,0.671,0.818454336452,0.7146
14,35.04994797706604,0.929915652943,0.67574,0.800851525497,0.7218
15,35.3215765953064,0.918187829552,0.68084,0.797418560505,0.7207
16,41.93111062049866,0.905485151711,0.68404,0.762911274624,0.7401
17,42.20401453971863,0.890715201759,0.692,0.759130449009,0.7405
18,35.532843351364136,0.883756470575,0.69474,0.729190686798,0.7464
19,37.32469415664673,0.867535569239,0.69846,0.732829962444,0.7464
