epoch,elapsed,loss,acc,val_loss,val_acc
0,40.2804057598114,1.86589310416,0.310919494238,1.56854267807,0.4301
1,38.76938056945801,1.58716095463,0.418587896254,1.4087799221,0.4885
2,38.28054165840149,1.4530920033,0.474003362152,1.32039558773,0.5267
3,38.47169303894043,1.365978489,0.50754482869,1.29151532001,0.5329
4,37.824854612350464,1.30230481873,0.536703490234,1.11646338196,0.6017
5,38.11517596244812,1.23871728796,0.559177873839,1.07639890728,0.6228
6,39.43211388587952,1.19138928132,0.57792987512,1.0280661087,0.6412
7,40.955573081970215,1.14424348561,0.593780019212,1.00708253002,0.6423
8,41.23397469520569,1.10805962317,0.607829010567,0.94424066782,0.6695
9,43.67655897140503,1.07311177464,0.621397694524,0.922811874294,0.6745
10,40.5250768661499,1.04233114686,0.633205251361,0.924589164639,0.675
11,40.468372106552124,1.0190941199,0.642811399296,0.873791015053,0.6939
12,41.350709438323975,0.994231730575,0.649955971822,0.843022844696,0.7043
13,40.430147647857666,0.971577167587,0.657740954211,0.837625859547,0.7066
14,40.023507833480835,0.953034550438,0.664645373039,0.854900911999,0.6976
15,40.85829567909241,0.932977740176,0.672750560359,0.848833426762,0.7036
16,42.565085887908936,0.921098662079,0.677933877682,0.781946517563,0.7328
17,40.20765733718872,0.906880486825,0.682596861992,0.801780790329,0.7259
18,40.36050057411194,0.888273588958,0.690982228626,0.783959844875,0.7279
19,41.97719216346741,0.886328784312,0.690241754723,0.756659758663,0.74
