epoch,elapsed,loss,acc,val_loss,val_acc
0,3.6109423637390137,0.247495934212,0.924183333302,0.110450588347,0.9662
1,3.204498529434204,0.102795934665,0.968716666635,0.094417254135,0.9735
2,3.2131006717681885,0.0745966853221,0.977616666698,0.0887141774173,0.9753
3,3.225198984146118,0.0598167552054,0.98155,0.0739951520626,0.9798
4,3.2391326427459717,0.0494218067067,0.985350000032,0.0899514354088,0.9784
5,3.208841323852539,0.0432826337673,0.9868,0.085172977964,0.98
6,3.223283290863037,0.0397618806694,0.988566666667,0.0782685480784,0.9812
7,3.220470428466797,0.0366584119746,0.989733333302,0.0912196785451,0.9778
8,3.2216684818267822,0.0325212095627,0.990766666698,0.0855749940706,0.982
9,3.204092502593994,0.0297829642881,0.991283333365,0.0960519233256,0.9809
10,3.2223355770111084,0.027934777708,0.991866666667,0.0832015748993,0.9834
11,3.210875988006592,0.0238112516167,0.993,0.0901135490063,0.9813
12,3.2074482440948486,0.0216355573042,0.993616666635,0.106991900264,0.9808
13,3.2245447635650635,0.0232860148008,0.99335,0.0941657002897,0.9829
14,3.230410099029541,0.0214499377137,0.994433333365,0.0957102910411,0.9838
15,3.2193119525909424,0.0205901038301,0.994416666635,0.112226306082,0.9815
16,3.1905248165130615,0.0207331340988,0.994350000032,0.0948941006666,0.9839
17,3.157679796218872,0.0206543681536,0.9946,0.109549365188,0.9831
18,3.144972801208496,0.0175945445394,0.995266666667,0.107800236263,0.9839
19,3.1662495136260986,0.0166272717292,0.995633333333,0.106415643081,0.9833
