epoch,elapsed,loss,acc,val_loss,val_acc
0,45.43592882156372,0.422017547169,0.79972,0.347733076477,0.85248
1,42.77916216850281,0.226469208074,0.91212,0.442988648129,0.84384
2,42.54819297790527,0.126160395252,0.95536,0.474205054178,0.8424
3,42.65998125076294,0.0630990765588,0.97912,0.582901168704,0.83
