epoch,elapsed,loss,acc,val_loss,val_acc
0,77.85155463218689,1.86742397778,0.31274,1.545931534,0.4362
1,77.76814413070679,1.5661743671,0.42772,1.38367985096,0.4965
2,77.72126793861389,1.4450737096,0.47636,1.37010936718,0.5122
3,77.75143957138062,1.36734116772,0.50942,1.20524418736,0.573
4,77.7372932434082,1.30145150261,0.53386,1.13496678677,0.5996
5,77.75758814811707,1.24348509216,0.55658,1.08993252621,0.6166
6,77.69909715652466,1.18948881876,0.5765,1.03709352264,0.634
7,77.69506740570068,1.14151015396,0.59332,0.994248121071,0.651
8,77.81793189048767,1.10269918896,0.60682,0.986319536781,0.6562
9,77.87699484825134,1.07335769493,0.62348,0.980085507011,0.655
10,77.62610292434692,1.04862807915,0.6291,0.908432744789,0.6771
11,77.47897148132324,1.02069468899,0.641,0.865981108475,0.6969
12,77.48874258995056,0.998484708862,0.6483,0.890801371479,0.6885
13,77.59840536117554,0.97504091238,0.6568,0.834773423767,0.7091
14,77.49337720870972,0.960188118687,0.66176,0.811638911915,0.7176
15,77.55315899848938,0.94426899641,0.66764,0.84489747448,0.7118
16,77.68613696098328,0.930000379086,0.67668,0.8113323946,0.718
17,78.07343792915344,0.913533308887,0.68104,0.827635403919,0.7178
18,78.26746797561646,0.903662760849,0.68434,0.759495596504,0.7385
19,78.31115770339966,0.888804786091,0.69028,0.771488968754,0.733
