epoch,elapsed,loss
0,102.9405415058136,2.00351653112
1,99.47491836547852,1.72485264239
2,99.23683285713196,1.60276587148
3,101.15853762626648,1.51993696254
4,99.94689559936523,1.46022373265
5,99.71121883392334,1.41141036682
6,100.9410355091095,1.37179022428
7,103.16774296760559,1.33587299931
8,99.7122688293457,1.3062139421
9,99.85623931884766,1.27900991821
