epoch,elapsed,loss,acc,val_loss,val_acc
0,157.65192556381226,0.424538787689,0.80056,0.337316939507,0.85196
1,149.98708653450012,0.225951759443,0.91224,0.362363909025,0.84492
2,153.018324136734,0.136436212782,0.95056,0.595512974324,0.83352
3,148.85844206809998,0.0919926258466,0.96828,0.584490527191,0.83544
