epoch,elapsed,loss,acc,val_loss,val_acc
0,49.866777181625366,2.00440777019,,,
1,46.70109510421753,1.64802151896,,,
2,45.76371359825134,1.55469932735,,,
3,45.96822810173035,1.50813395339,,,
4,45.72452354431152,1.47896788624,,,
5,46.282110929489136,1.45615055283,,,
6,45.693716287612915,1.44040952227,,,
7,45.93787097930908,1.42692558066,,,
8,45.73245286941528,1.41612182536,,,
9,45.919697284698486,1.40472281286,,,
