epoch,elapsed,loss,acc,val_loss,val_acc
0,3.9881763458251953,0.247517457684,0.923883333397,0.108368017657,0.9664
1,3.3139400482177734,0.102551094838,0.968400000064,0.0761688729202,0.9773
2,3.340587615966797,0.0730028645714,0.977733333333,0.0794973087247,0.9788
3,3.296327590942383,0.060755754816,0.982200000064,0.0894505322253,0.9764
4,3.307112216949463,0.0506240921368,0.984816666667,0.072089218424,0.981
5,3.3594954013824463,0.0436414991476,0.98698333346,0.0881698190795,0.9788
6,3.327594757080078,0.0383693618786,0.988400000095,0.0933947281386,0.9792
7,3.3208186626434326,0.0337913486809,0.990033333365,0.0768017513516,0.9823
8,3.337339162826538,0.0317978569403,0.990733333429,0.0845677987231,0.9823
9,3.4492383003234863,0.0311804633704,0.99146666673,0.0741520002239,0.984
10,3.4310672283172607,0.0258404452243,0.99245,0.091043373453,0.9851
11,3.3845322132110596,0.0279774191281,0.992266666698,0.0965806756109,0.982
12,3.3983795642852783,0.0245766369906,0.993333333333,0.0925275212025,0.9838
13,3.3495523929595947,0.023266648576,0.993800000064,0.0939913036475,0.9843
14,3.297057628631592,0.0209815669522,0.994400000064,0.0927997081935,0.9855
15,3.303403615951538,0.0218027054908,0.994183333333,0.094612107863,0.9841
16,3.3102893829345703,0.0190222535619,0.995033333397,0.108995261153,0.9818
17,3.32236647605896,0.0220266610151,0.99461666673,0.105040867896,0.9837
18,3.3431410789489746,0.0200786361082,0.995333333333,0.110549809264,0.9832
19,3.301548719406128,0.0189747179001,0.995516666667,0.108222102677,0.9839
