epoch,elapsed,loss,acc,val_loss,val_acc
0,3.0137956142425537,0.242186372741,0.92466666673,0.128266207066,0.9584
1,2.86456036567688,0.102701489309,0.968683333365,0.102003812627,0.9709
2,2.872704267501831,0.0749231881797,0.977033333333,0.0853028113315,0.976
3,2.89451265335083,0.0600253074278,0.980850000032,0.0716481169874,0.9802
4,2.812457799911499,0.0493220958566,0.984933333397,0.0829220459462,0.9789
5,2.7403883934020996,0.0432435727214,0.987050000064,0.0696924929704,0.9831
6,2.715404987335205,0.0370951452812,0.989116666698,0.0686377533145,0.984
7,2.7048842906951904,0.034766115479,0.9898,0.0718466625467,0.9842
8,2.72576904296875,0.0316673108642,0.990466666698,0.0746223774353,0.9835
9,2.746661424636841,0.0283266301582,0.991716666667,0.0925723486873,0.9825
10,2.7482779026031494,0.0256678766826,0.992183333397,0.0870764082674,0.9823
11,2.716982126235962,0.0235901254994,0.993200000032,0.0965560917189,0.9819
12,2.728381633758545,0.0236752535511,0.993466666667,0.0906421001895,0.9842
13,2.7470028400421143,0.0227728806624,0.994050000032,0.102537439931,0.9832
14,2.737339496612549,0.0199852184341,0.994683333333,0.103263656684,0.9839
15,2.730595111846924,0.0213927870471,0.994383333397,0.0954030246086,0.9835
16,2.708587169647217,0.0202152497799,0.994616666667,0.103561137967,0.9838
17,2.7262139320373535,0.0191261547333,0.995133333333,0.103973092545,0.9825
18,2.7134830951690674,0.0179221526908,0.99556666673,0.111110156224,0.9833
19,2.715505599975586,0.0184923034692,0.995150000064,0.133161038316,0.9796
