epoch,elapsed,loss,acc,val_loss,val_acc
0,140.7444498538971,0.411184919176,0.80652,0.349638678818,0.8474
1,139.38370513916016,0.233582675409,0.91064,0.383020885577,0.84112
2,139.56415176391602,0.140347567888,0.94916,0.402713240271,0.83496
3,140.05550503730774,0.0726930761048,0.97632,0.625321593827,0.83592
