epoch,elapsed,loss,acc,val_loss,val_acc
0,30.462503910064697,0.415879525814,0.8024,0.343477629547,0.8504
1,26.8399920463562,0.223236217868,0.91364,0.440553866968,0.84548
2,26.827641248703003,0.128415624348,0.9532,0.478915286465,0.83968
3,26.835662126541138,0.065707326307,0.97864,0.5827703141,0.83636
