epoch,elapsed,loss,acc,val_loss,val_acc
0,21.906052589416504,0.581958141413,0.7854,0.432687903767,0.85692
1,21.779340505599976,0.278528164072,0.9316,0.300865051823,0.89328
2,21.756834506988525,0.136962437005,0.97188,0.260597912827,0.90088
3,21.727710247039795,0.073471989522,0.98836,0.24298554038,0.90348
4,21.75581383705139,0.0414372600555,0.99548,0.235887133183,0.90508
