epoch,elapsed,loss,acc,val_loss,val_acc
0,49.01321721076965,1.82819095566,0.32652,1.51143625755,0.4554
1,26.299399852752686,1.53063364708,0.44304,1.35778492489,0.5125
2,26.108940839767456,1.41696154484,0.4907,1.24468954601,0.5638
3,26.511279344558716,1.33163410278,0.52446,1.19055610847,0.5819
4,27.311219453811646,1.25793643539,0.5536,1.09417643681,0.6156
5,27.148319482803345,1.19907695816,0.5761,1.02416698647,0.6434
6,27.31009340286255,1.14295100914,0.59452,0.987831526947,0.655
7,27.286990642547607,1.10113928558,0.6106,0.955387758827,0.6621
8,27.39044737815857,1.06871204445,0.62318,0.936024359131,0.6722
9,27.425236701965332,1.03589128574,0.63484,0.89375239563,0.6907
10,27.417020082473755,1.01060265057,0.6435,0.860002017307,0.7043
11,26.605664014816284,0.980788215103,0.6572,0.834214721298,0.709
12,26.04123091697693,0.961328783283,0.66216,0.824520044041,0.7057
13,26.346101760864258,0.944694975166,0.67126,0.811857182598,0.7166
14,27.222757816314697,0.921794348392,0.67494,0.800992681885,0.7185
15,27.398495197296143,0.908797464924,0.68118,0.787717997932,0.7294
16,27.325636625289917,0.89373969099,0.68764,0.811040874195,0.7173
17,27.321394205093384,0.882563320885,0.69192,0.775371003819,0.7356
18,27.381813287734985,0.869415559778,0.69648,0.755828210831,0.7448
19,27.334288120269775,0.862537681389,0.7023,0.755700751495,0.7383
