epoch,elapsed,loss,acc,val_loss,val_acc
0,11.82216763496399,0.326736208165,0.901100000064,0.0785006817609,0.9764
1,5.071880578994751,0.113105143237,0.96716666673,0.0542550528556,0.9817
2,5.054255723953247,0.0859758155485,0.974833333333,0.0434627683289,0.9857
3,5.0534508228302,0.0715467862387,0.978483333365,0.0382352160536,0.9867
4,5.053097486495972,0.0619546099683,0.98181666673,0.0362876011433,0.9878
5,5.0498645305633545,0.0559698135475,0.98355,0.0328970663309,0.9897
6,5.052006483078003,0.0519534332429,0.984533333333,0.0341924524756,0.9883
7,5.051746368408203,0.047631043035,0.98615,0.0341497630327,0.9895
8,5.052472352981567,0.0453360629926,0.986233333397,0.0288171676521,0.9905
9,5.052483797073364,0.040593683285,0.98796666673,0.0306379469483,0.9908
10,5.044263601303101,0.0395454575708,0.988466666698,0.0339219108873,0.9886
11,5.038207054138184,0.0368747893045,0.988700000064,0.0276270765387,0.9905
