epoch,elapsed,loss,acc,val_loss,val_acc
0,21.647926807403564,0.581616509399,0.79432,0.432141548386,0.85748
1,19.836503744125366,0.278329746819,0.93232,0.300755511436,0.89132
2,19.67049479484558,0.136763426201,0.97188,0.261495608397,0.90064
3,19.835765600204468,0.0735540029907,0.9882,0.243185018597,0.90388
4,19.75249934196472,0.0412912451863,0.99536,0.236750996633,0.90408
